rule_index,update_us
471,1.784
472,1.828
473,1.795
474,1.924
475,1.802
476,1.896
477,1.770
478,1.755
479,1.820
480,2.208
481,1.924
482,1.757
483,1.869
484,1.856
485,1.916
486,1.863
487,1.794
488,1.881
489,1.830
490,1.750
491,1.888
492,1.907
493,1.885
494,1.751
495,1.892
496,1.846
497,1.772
498,1.934
499,1.803
500,1.907
501,1.844
502,1.852
503,1.916
504,1.891
505,1.842
506,1.823
507,1.897
508,1.901
509,1.875
510,2.051
511,1.982
512,6.667
513,2.031
514,1.943
515,1.983
516,1.941
517,1.920
518,1.894
519,2.205
520,1.921
521,1.935
522,1.958
523,1.894
524,2.042
525,1.824
526,1.955
527,1.972
528,2.036
529,1.918
530,1.917
531,1.813
532,16.264
533,1.886
534,1.803
535,1.916
536,2.029
537,1.921
538,1.920
539,1.918
540,1.962
541,1.926
542,1.912
543,1.987
544,1.927
545,1.905
546,1.907
547,1.907
548,1.870
549,1.831
550,1.805
551,1.827
552,1.932
553,1.905
554,1.841
555,1.862
556,1.933
557,1.907
558,1.883
559,1.745
560,1.880
561,1.835
562,1.895
563,1.892
564,1.846
565,2.099
566,1.890
567,1.900
568,1.889
569,1.915
570,1.926
571,1.826
572,1.837
573,1.918
574,1.896
575,1.908
576,1.832
577,1.876
578,1.905
579,1.917
580,1.898
581,1.929
582,1.889
583,1.857
584,1.955
585,1.920
586,1.920
587,1.967
588,1.989
589,1.824
590,1.831
591,1.862
592,2.184
593,1.814
594,1.884
595,1.860
596,1.889
597,1.899
598,1.905
599,1.932
600,2.636
601,2.426
602,2.075
603,2.490
604,2.253
605,2.221
606,2.133
607,2.442
608,2.205
609,2.142
610,2.111
611,2.543
612,2.164
613,2.346
614,2.138
615,2.197
616,2.152
617,2.510
618,2.054
619,2.207
620,2.224
621,2.172
622,2.120
623,2.235
624,2.191
625,2.482
626,2.179
627,2.263
628,2.238
629,2.207
630,2.119
631,2.107
632,2.163
633,2.043
634,2.145
635,2.132
636,2.148
637,2.162
638,2.111
639,2.190
640,5.305
641,2.094
642,2.181
643,2.146
644,2.164
645,2.159
646,2.162
647,2.034
648,2.098
649,2.171
650,2.088
651,2.165
652,2.149
653,2.182
654,2.172
655,2.165
656,2.152
657,2.065
658,2.159
659,2.303
660,2.149
661,2.188
662,2.213
663,2.201
664,2.137
665,2.204
666,2.169
667,2.196
668,2.205
669,2.168
670,2.235
671,2.169
672,2.213
673,2.293
674,2.066
675,2.255
676,2.079
677,2.143
678,2.087
679,2.220
680,2.135
681,2.148
682,2.179
683,2.219
684,2.460
685,2.199
686,2.329
687,2.151
688,2.204
689,2.197
690,2.091
691,2.241
692,2.134
693,2.192
694,2.150
695,2.044
696,2.053
697,2.132
698,2.164
699,2.150
700,2.115
701,2.169
702,2.046
703,2.125
704,2.192
705,2.197
706,2.117
707,2.036
708,2.097
709,2.089
710,2.105
711,2.110
712,2.080
713,2.170
714,2.146
715,2.052
716,2.158
717,2.043
718,2.281
719,2.287
720,2.167
721,2.195
722,2.205
723,2.294
724,2.137
725,2.212
726,2.186
727,2.178
728,2.095
729,2.050
730,2.188
731,2.199
732,2.053
733,2.210
734,2.228
735,2.255
736,2.218
737,2.482
738,2.120
739,2.186
740,2.229
741,2.192
742,2.164
743,2.143
744,2.073
745,2.142
746,2.146
747,2.481
748,2.100
749,2.171
750,2.046
751,2.142
752,2.095
753,2.091
754,2.163
755,2.110
756,2.098
757,2.105
758,2.162
759,2.145
760,2.075
761,2.097
762,2.147
763,2.158
764,2.048
765,2.086
766,2.121
767,2.220
768,5.170
769,2.323
770,2.242
771,2.151
772,2.422
773,2.252
774,2.222
775,2.193
776,2.062
777,2.126
778,2.181
779,2.389
780,2.103
781,2.102
782,2.177
783,2.136
784,2.102
785,2.163
786,2.091
787,2.139
788,2.145
789,2.186
790,2.195
791,2.166
792,2.190
793,2.646
794,2.219
795,2.215
796,2.222
797,2.218
798,2.185
799,2.060
800,2.099
801,2.087
802,2.041
803,2.170
804,2.114
805,2.127
806,2.313
807,2.196
808,2.249
809,2.126
810,2.195
811,2.210
812,2.218
813,2.258
814,2.191
815,2.203
816,2.255
817,2.194
818,2.175
819,2.111
820,2.108
821,2.136
822,2.083
823,2.151
824,2.142
825,2.094
826,2.076
827,2.165
828,2.071
829,2.153
830,2.080
831,2.049
832,2.059
833,2.184
834,2.071
835,2.143
836,2.151
837,2.132
838,2.089
839,2.165
840,2.154
841,2.145
842,2.163
843,2.460
844,2.192
845,2.076
846,2.065
847,2.142
848,2.146
849,2.147
850,2.076
851,2.229
852,2.205
853,2.277
854,2.210
855,2.234
856,2.260
857,2.198
858,2.200
859,2.192
860,2.091
861,2.070
862,2.071
863,2.115
864,2.074
865,2.130
866,2.142
867,2.107
868,2.138
869,2.143
870,2.193
871,2.220
872,2.192
873,2.202
874,2.140
875,2.205
876,2.107
877,2.136
878,2.145
879,2.080
880,2.100
881,2.140
882,2.043
883,2.376
884,2.148
885,2.079
886,2.149
887,2.129
888,2.142
889,2.042
890,2.151
891,2.022
892,2.159
893,2.130
894,2.149
895,2.052
896,4.891
897,2.127
898,2.091
899,2.299
900,2.155
901,2.201
902,2.185
903,2.129
904,2.076
905,2.153
906,2.039
907,2.164
908,2.076
909,2.137
910,2.488
911,2.185
912,2.128
913,2.216
914,2.197
915,2.164
916,2.211
917,2.055
918,1.992
919,2.074
920,2.101
921,2.069
922,2.082
923,2.160
924,2.102
925,2.430
926,2.143
927,2.150
928,2.100
929,2.153
930,2.125
931,2.141
932,2.151
933,2.144
934,2.219
935,2.131
936,2.136
937,2.156
938,2.044
939,2.060
940,2.076
941,2.151
942,2.161
943,2.056
944,2.150
945,2.238
946,2.367
947,2.191
948,2.187
949,2.254
950,2.195
951,2.211
952,2.209
953,2.520
954,2.180
955,1.979
956,2.145
957,2.369
958,2.045
959,2.153
960,2.276
961,2.124
962,2.178
963,2.202
964,2.186
965,2.190
966,2.259
967,2.203
968,2.224
969,2.224
970,2.071
971,2.128
972,2.085
973,2.140
974,2.164
975,2.157
976,2.120
977,2.137
978,2.140
979,2.070
980,2.160
981,2.155
982,2.117
983,2.128
984,2.155
985,2.184
986,2.150
987,2.136
988,2.068
989,2.058
990,2.053
991,2.190
992,2.228
993,2.086
994,2.156
995,2.019
996,2.153
997,2.169
998,2.156
999,2.098
